Key	Russian	English
hu.firstname.f	Тюнде	Tünde
hu.firstname.f	Кристина	Krisztina
hu.firstname.f	Чилла	Csilla
hu.firstname.f	Дьёндьи	Gyöngyi
hu.firstname.f	Марианна	Marianna
hu.firstname.f	Моника	Mónika
hu.firstname.f	Тимея	Tímea
hu.firstname.f	Хайналька	Hajnalka
hu.firstname.f	Сильвия	Szilvia
hu.firstname.f	Рита	Rita
hu.firstname.f	Валерия	Valéria
hu.firstname.f	Анита	Anita
hu.firstname.f	Эникё	Enikő
hu.firstname.f	Аранка	Aranka
hu.firstname.f	Эдина	Edina
hu.firstname.f	Зита	Zita
hu.firstname.f	Ангела	Angéla
hu.firstname.f	Эмеше	Emese
hu.firstname.f	Терез	Teréz
hu.firstname.f	Мелинда	Melinda
hu.firstname.f	Агота	Ágota
hu.firstname.f	Этелька	Etelka
hu.lastname	Надь	Nagy
hu.lastname	Ковач	Kovács
hu.lastname	Тот	Tóth
hu.lastname	Сабо	Szabó
hu.lastname	Хорват	Horváth
hu.lastname	Варга	Varga
hu.lastname	Кишш	Kiss
hu.lastname	Мольнар	Molnár
hu.lastname	Немет	Németh
hu.lastname	Фаркаш	Farkas
hu.lastname	Балог	Balogh
hu.lastname	Папп	Papp
hu.lastname	Такач	Takács
hu.lastname	Юхас	Juhász
hu.lastname	Лакатош	Lakatos
hu.lastname	Месарос	Mészáros
hu.lastname	Олах	Oláh
hu.lastname	Шимон	Simon
hu.lastname	Рац	Rácz
hu.lastname	Фекете	Fekete
hu.lastname	Силадьи	Szilágyi
hu.lastname	Тёрёк	Török
hu.lastname	Фехер	Fehér
hu.lastname	Балаж	Balázs
hu.lastname	Галь	Gál
hu.lastname	Киш	Kis
hu.lastname	Сюч	Szűcs
hu.lastname	Кочиш	Kocsis
hu.lastname	Оршош	Orsós
hu.lastname	Пинтер	Pintér
hu.lastname	Фодор	Fodor
hu.lastname	Салай	Szalai
hu.lastname	Шипош	Sipos
hu.lastname	Мадьяр	Magyar
hu.lastname	Лукач	Lukács
hu.lastname	Гуляш	Gulyás
hu.lastname	Биро	Biró
hu.lastname	Кирай	Király
hu.lastname	Ласло	László
hu.lastname	Катона	Katona
hu.lastname	Якаб	Jakab
hu.lastname	Богдан	Bogdán
hu.lastname	Балог	Balog
hu.lastname	Шандор	Sándor
hu.lastname	Борош	Boros
hu.lastname	Фазекаш	Fazekas
hu.lastname	Келемен	Kelemen
hu.lastname	Варади	Váradi
hu.lastname	Антал	Antal
hu.lastname	Сомодьи	Somogyi
hu.lastname	Орос	Orosz
hu.lastname	Фюлёп	Fülöp
hu.lastname	Вереш	Veres
hu.lastname	Винце	Vincze
hu.lastname	Хегедюш	Hegedűs
hu.lastname	Будай	Budai
hu.lastname	Деак	Deák
hu.lastname	Пап	Pap
hu.lastname	Балинт	Bálint
hu.lastname	Пал	Pál
hu.lastname	Иллеш	Illés
hu.lastname	Вашш	Vass
hu.lastname	Сёке	Szőke
hu.lastname	Вёрёш	Vörös
hu.lastname	Богнар	Bognár
dk.adj.eth	Датский	Danish
dk.noun.sing.m	Датчанин	Dane
dk.noun.sing.f	Датчанка	Dane
dk.noun.pl	Датчане	Danes
dk.firstname.m	Аксель	Aksel
dk.firstname.m	Альберт	Albert
dk.firstname.m	Альф	Alf
dk.firstname.m	Альфред	Alfred
dk.firstname.m	Альвин	Alvin
dk.firstname.m	Анкер	Anker
dk.firstname.m	Антон	Anton
dk.firstname.m	Асгер	Asger
dk.firstname.m	Бенни	Benny
dk.firstname.m	Бертиль	Bertil
dk.firstname.m	Бертрам	Bertram
dk.firstname.m	Карл	Carl
dk.firstname.m	Кристиан	Christian
dk.firstname.m	Эгон	Egon
dk.firstname.m	Эйнер	Ejner
dk.firstname.m	Элиас	Elias
dk.firstname.m	Эмиль	Emil
dk.firstname.m	Эрик	Erik
dk.firstname.m	Фредерик	Frederik
dk.firstname.m	Фроде	Frode
dk.firstname.m	Горм	Gorm
dk.firstname.m	Густав	Gustav
dk.firstname.m	Ганс	Hans
dk.firstname.m	Хольгер	Holger
dk.firstname.m	Яспер	Jasper
dk.firstname.m	Йенс	Jens
dk.firstname.m	Йохан	Johan
dk.firstname.m	Йоханнес	Johannes
dk.firstname.m	Йозеф	Josef
dk.firstname.m	Йорген	Jørgen
dk.firstname.m	Кай	Kaj
dk.firstname.m	Карл	Karl
dk.firstname.m	Карл-Эмиль	Karl-Emil
dk.firstname.m	Карл-Йохан	Karl-Johan
dk.firstname.m	Кьелль	Kjeld
dk.firstname.m	Магнус	Magnus
dk.firstname.m	Мариус	Marius
dk.firstname.m	Нильс-Йорген	Niels Jørgen
dk.firstname.m	Нильс-Петер	Niels Peter
dk.firstname.m	Лассе	Lasse
dk.firstname.m	Людвиг	Ludvig
dk.firstname.m	Олаф	Olaf
dk.firstname.m	Отто	Otto
dk.firstname.m	Оскар	Oscar
dk.firstname.m	Освальд	Oswald
dk.firstname.m	Пауль	Paul
dk.firstname.m	Поуль	Poul
dk.firstname.m	Роберт-Эмиль	Robert Emil
dk.firstname.m	Стен	Sten
dk.firstname.m	Сигур	Sigurd
dk.firstname.m	Софус	Sofus
dk.firstname.m	Свен	Svend
dk.firstname.m	Стеффен	Steffen
dk.firstname.m	Сёрен	Søren
dk.firstname.m	Сильвестер	Sylvester
dk.firstname.m	Таге	Tage
dk.firstname.m	Тор	Thor
dk.firstname.m	Тонни	Tonny
dk.firstname.m	Вагн	Vagn
dk.firstname.m	Вальде	Valde
dk.firstname.m	Вальдемар	Valdemar
dk.firstname.m	Вернер	Verner
dk.firstname.m	Виктор	Victor
dk.firstname.m	Вильгельм	Vilhelm
dk.firstname.m	Виллум	Villum
dk.firstname.m	Вигго	Viggo
dk.firstname.m	Виттус	Vittus
dk.firstname.f	Агнете	Agnete
dk.firstname.f	Агнес	Agnes
dk.firstname.f	Альма	Alma
dk.firstname.f	Альмине	Almine
dk.firstname.f	Альвида	Alvida
dk.firstname.f	Анине	Anine
dk.firstname.f	Анна	Anna
dk.firstname.f	Анне	Anne
dk.firstname.f	Анни	Anny
dk.firstname.f	Августа	Augusta
dk.firstname.f	Аста	Asta
dk.firstname.f	Астрид	Astrid
dk.firstname.f	Бенте	Bente
dk.firstname.f	Бодиль	Bodil
dk.firstname.f	Каролине-Матильде	Caroline-Mathilde
dk.firstname.f	Клара	Clara
dk.firstname.f	Дагмар	Dagmar
dk.firstname.f	Дорис	Doris
dk.firstname.f	Доротея	Dorthea
dk.firstname.f	Эбба	Ebba
dk.firstname.f	Эдит	Edith
dk.firstname.f	Элла	Ella
dk.firstname.f	Эллен	Ellen
dk.firstname.f	Эльзе	Else
dk.firstname.f	Элинор	Elinor
dk.firstname.f	Элизабет	Elisabeth
dk.firstname.f	Эмма	Emma
dk.firstname.f	Эмми	Emmy
dk.firstname.f	Эстер	Ester
dk.firstname.f	Ева	Eva
dk.firstname.f	Фредерикке	Frederikke
dk.firstname.f	Фрида	Frida
dk.firstname.f	Герда	Gerda
dk.firstname.f	Грете	Grethe
dk.firstname.f	Грю	Gry
dk.firstname.f	Герла	Herla
dk.firstname.f	Ида	Ida
dk.firstname.f	Инге	Inge
dk.firstname.f	Ингеборг	Ingeborg
dk.firstname.f	Ингер	Inger
dk.firstname.f	Йоханне	Johanne
dk.firstname.f	Йозефине	Josefine
dk.firstname.f	Кая	Kaja
dk.firstname.f	Камма	Kamma
dk.firstname.f	Карла	Karla
dk.firstname.f	Карен	Karen
dk.firstname.f	Катрине	Katrine
dk.firstname.f	Леонора	Leonora
dk.firstname.f	Лили	Lily
dk.firstname.f	Лива	Liva
dk.firstname.f	Лизе	Lise
dk.firstname.f	Марие	Marie
dk.firstname.f	Матильде	Mathilde
dk.firstname.f	Мона	Mona
dk.firstname.f	Мюрна	Myrna
dk.firstname.f	Ригмор	Rigmor
dk.firstname.f	Роза	Rosa
dk.firstname.f	Соня	Sonja
dk.firstname.f	Сигне	Signe
dk.firstname.f	Сигрид	Sigrid
dk.firstname.f	Тея	Thea
dk.firstname.f	Ольга	Olga
dk.firstname.f	Олине	Oline
dk.firstname.f	Паула	Paula
dk.firstname.f	Паулине	Pauline
dk.firstname.f	Петра	Petra
dk.firstname.f	Ульрикке	Ulrikke
dk.firstname.f	Вера	Vera
dk.firstname.f	Вибе	Vibe
dk.firstname.f	Вита	Vita
dk.lastname	Йенсен	Jensen
dk.lastname	Нильсен	Nielsen
dk.lastname	Хансен	Hansen
dk.lastname	Педерсен	Pedersen
dk.lastname	Андерсен	Andersen
dk.lastname	Кристенсен	Christensen
dk.lastname	Ларсен	Larsen
dk.lastname	Сёренсен	Sørensen
dk.lastname	Расмуссен	Rasmussen
dk.lastname	Йоргенсен	Jørgensen
dk.lastname	Петерсен	Petersen
dk.lastname	Мадсен	Madsen
dk.lastname	Кристенсен	Kristensen
dk.lastname	Ольсен	Olsen
dk.lastname	Томсен	Thomsen
dk.lastname	Кристиансен	Chistiansen
dk.lastname	Поульсен	Poulsen
dk.lastname	Йохансен	Johansen
dk.lastname	Мёллер	Møller
dk.lastname	Мортенсен	Mortensen
dk.lastname	Кнудсен	Knudsen
dk.lastname	Якобсен	Jakobsen
dk.lastname	Якобсен	Jacbsen
dk.lastname	Миккельсен	Mikkelsen
dk.lastname	Олесен	Olesen
dk.lastname	Фредерикссен	Frederiksen
dk.lastname	Лаурсен	Laursen
dk.lastname	Хенриксен	Henirksen
dk.lastname	Лунд	Lund
dk.lastname	Хольм	Holm
dk.lastname	Шмидт	Schmidt
dk.lastname	Эриксен	Eriksen
dk.lastname	Кристиансен	Kristiansen
dk.lastname	Симонсен	Simonsen
dk.lastname	Клаусен	Clausen
dk.lastname	Свендсен	Svendsen
dk.lastname	Андреасен	Adreasen
dk.lastname	Иверсен	Iversen
dk.lastname	Эстергор	Østergaard
dk.lastname	Йеппесен	Jeppesen
dk.lastname	Вестергор	Vestergaard
dk.lastname	Ниссен	Nissen
dk.lastname	Лауридсен	Lauridsen
dk.lastname	Кьер	Kjær
dk.lastname	Могенсен	Mogensen
dk.lastname	Норгор	Norgaard
dk.lastname	Йепсен	Jepsen
dk.lastname	Франдсен	Frandsen
dk.lastname	Сёндергор	Søndergaard
lt.adj.eth	Литовский	Lithuanian
lt.noun.sing.m	Литовец	Lithuanian
lt.noun.sing.f	Литовка	Lithuanian
lt.noun.pl	Литовцы	Lithuanians
lt.firstname.f	Каролина	Karolina
lt.firstname.f	Грета	Greta
lt.firstname.f	Ева	Ieva
lt.firstname.f	Лаура	Laura
lt.firstname.f	Моника	Monika
lt.firstname.f	Эмилия	Emilija
lt.firstname.f	Виктория	Viktorija
lt.firstname.f	Герда	Gerda
lt.firstname.f	Габия	Gabija
lt.firstname.f	Даниэле	Daniele
lt.firstname.f	Камиле	Kamile
lt.firstname.f	Юлия	Julija
lt.firstname.f	Паулина	Paulina
lt.firstname.f	Симона	Simona
lt.firstname.f	Габриэле	Gabriele
lt.firstname.f	Котрина	Kotryna
lt.firstname.f	Эгле	Egle
lt.firstname.f	Агне	Agnë
lt.firstname.f	Угне	Ugnė
lt.firstname.f	Камиле	Kamilė
lt.firstname.m	Лукас	Lukas
lt.firstname.m	Доминикас	Dominykas
lt.firstname.m	Матас	Matas
lt.firstname.m	Йонас	Jonas
lt.firstname.m	Йокубас	Jokūbas
lt.firstname.m	Ноюс	Nojus
lt.firstname.m	Домас	Domas
lt.firstname.m	Бенас	Benas
lt.firstname.m	Эмилис	Emilis
lt.firstname.m	Каюс	Kajus
lt.firstname.m	Домантас	Domantas
lt.firstname.m	Габриэлиус	Gabrielius
lt.firstname.m	Довидас	Dovydas
lt.firstname.m	Даниэлиус	Danielius
lt.firstname.m	Арнас	Arnas
lt.firstname.m	Геркус	Herkus
lt.firstname.m	Мотеюс	Motiejus
lt.firstname.m	Игнас	Ignas
lt.firstname.m	Адомас	Adomas
lt.firstname.m	Йорис	Joris
lt.firstname.m	Гедиминас	Gediminas
lt.lastname	Адомайтис	Adomaitis
lt.lastname	Андрис	Andris
lt.lastname	Бацкус	Backus
lt.lastname	Багдонас	Bagdonas
lt.lastname	Балхунас	Balchunas
lt.lastname	Балкус	Balkus
lt.lastname	Балтхис	Balthis
lt.lastname	Банис	Banis
lt.lastname	Баркус	Barcus
lt.lastname	Баркус	Barkus
lt.lastname	Баюс	Bayus
lt.lastname	Берниус	Bernius
lt.lastname	Бернотас	Bernotas
lt.lastname	Боцкус	Bockus
lt.lastname	Боггус	Boggus
lt.lastname	Бонус	Bonus
lt.lastname	Буткус	Butkus
lt.lastname	Данис	Danis
lt.lastname	Дапкус	Dapkus
lt.lastname	Даргис	Dargis
lt.lastname	Дегутис	Degutis
lt.lastname	Дерус	Derus
lt.lastname	Диниус	Dinius
lt.lastname	Добис	Dobis
lt.lastname	Габрис	Gabrys
lt.lastname	Гагас	Gagas
lt.lastname	Гайда	Gaida
lt.lastname	Галинис	Galinis
lt.lastname	Григас	Grigas
lt.lastname	Гудайтис	Gudaitis
lt.lastname	Янулис	Janulis
lt.lastname	Ёнайтис	Jonaitis
lt.lastname	Юска	Juska
lt.lastname	Кайрис	Kairis
lt.lastname	Канас	Kanas
lt.lastname	Клукас	Klukas
lt.lastname	Кубилус	Kubilus
lt.lastname	Ланка	Lanka
lt.lastname	Лаукайтис	Laukaitis
lt.lastname	Лаукайтис	Laukaitis
lt.lastname	Лауниус	Launius
lt.lastname	Луткус	Lutkus
lt.lastname	Манкус	Mankus
lt.lastname	Маркунас	Markunas
lt.lastname	Мартинкус	Martinkus
lt.lastname	Масайтис	Masaitis
lt.lastname	Матас	Matas
lt.lastname	Матулис	Matulis
lt.lastname	Мазейка	Mazeika
lt.lastname	Мелис	Melis
lt.lastname	Мицкус	Mickus
lt.lastname	Мискинис	Miskinis
lt.lastname	Моцкус	Mockus
lt.lastname	Молис	Molis
lt.lastname	Морис	Moris
lt.lastname	Норбут	Norbut
lt.lastname	Норкус	Norkus
lt.lastname	Норкус	Norkus
lt.lastname	Павлис	Pavlis
lt.lastname	Петкус	Petkus
lt.lastname	Петрайтис	Petraitis
lt.lastname	Петраускас	Petrauskas
lt.lastname	Петронис	Petronis
lt.lastname	Пикус	Pikus
lt.lastname	Пикус	Pikus
lt.lastname	Писула	Pisula
lt.lastname	Римкус	Rimkus
lt.lastname	Римкус	Rimkus
lt.lastname	Рубис	Rubis
lt.lastname	Салтис	Saltis
lt.lastname	Шаулис	Shaulis
lt.lastname	Шимкус	Shimkus
lt.lastname	Шукис	Shukis
lt.lastname	Симкус	Simkus
lt.lastname	Симонис	Simonis
lt.lastname	Соулис	Soulis
lt.lastname	Видас	Vidas
lt.lastname	Виткус	Vitkus
lt.lastname	Виткус	Vitkus
lt.lastname	Вайткус	Waitkus
lt.lastname	Виркус	Wirkus
lt.lastname	Земайтис	Zemaitis
lt.lastname	Зукас	Zukas
lt.lastname	Зукас	Zukas
lt.lastname	Зукаускас	Zukauskas
lt.lastname	Эйникис	Einikis
sc.adj.eth	Шотландский	Scottish
sc.noun.sing.m	Шотландец	Scot
sc.noun.sing.f	Шотландка	Scot
sc.noun.pl	Шотландцы	Scots
sc.firstname.m	Джон	John
sc.firstname.m	Джеймс	James
sc.firstname.m	Уильям	William
sc.firstname.m	Роберт	Robert
sc.firstname.m	Александр	Alexander
sc.firstname.m	Джордж	George
sc.firstname.m	Томас	Thomas
sc.firstname.m	Дэвид	David
sc.firstname.m	Эндрю	Andrew
sc.firstname.m	Чарльз	Charles
sc.firstname.m	Питер	Peter
sc.firstname.m	Хью	Hugh
sc.firstname.m	Джозеф	Joseph
sc.firstname.m	Арчибальд	Archibald
sc.firstname.m	Генри	Henry
sc.firstname.m	Дональд	Donald
sc.firstname.m	Эдвард	Edward
sc.firstname.m	Патрик	Patrick
sc.firstname.m	Фрэнсис	Francis
sc.firstname.m	Самюэль	Samuel
sc.firstname.m	Дэниел	Daniel
sc.firstname.m	Уолтер	Walter
sc.firstname.m	Дункан	Duncan
sc.firstname.m	Артур	Arthur
sc.firstname.m	Гектор	Hector
sc.firstname.m	Фредерик	Frederick
sc.firstname.m	Ричард	Richard
sc.firstname.m	Мэттью	Matthew
sc.firstname.m	Майкл	Michael
sc.firstname.m	Адам	Adam
sc.firstname.m	Альфред	Alfred
sc.firstname.m	Норман	Norman
sc.firstname.m	Нил	Neil
sc.firstname.m	Ангус	Angus
sc.firstname.m	Альберт	Albert
sc.firstname.m	Аллан	Allan
sc.firstname.m	Малкольм	Malcolm
sc.firstname.m	Гарри	Harry
sc.firstname.m	Кеннет	Kenneth
sc.firstname.m	Дуглас	Douglas
sc.firstname.m	Фрэнк	Frank
sc.firstname.m	Колин	Colin
sc.firstname.m	Эрнест	Ernest
sc.firstname.m	Гордон	Gordon
sc.firstname.m	Бернард	Bernard
sc.firstname.m	Герберт	Herbert
sc.firstname.m	Родерик	Roderick
sc.firstname.m	Кристофер	Christopher
sc.firstname.m	Гилберт	Gilbert
sc.firstname.m	Айзек	Isaac
sc.firstname.f	Мэри	Mary
sc.firstname.f	Маргарет	Margaret
sc.firstname.f	Элизабет	Elizabeth
sc.firstname.f	Энни	Annie
sc.firstname.f	Джейн	Jane
sc.firstname.f	Агнес	Agnes
sc.firstname.f	Изабелла	Isabella
sc.firstname.f	Катерина	Catherine
sc.firstname.f	Джанет	Janet
sc.firstname.f	Хелен	Helen
sc.firstname.f	Джесси	Jessie
sc.firstname.f	Кристина	Christina
sc.firstname.f	Джини	Jeanie
sc.firstname.f	Сара	Sarah
sc.firstname.f	Мэгги	Maggie
sc.firstname.f	Энн	Ann
sc.firstname.f	Марион	Marion
sc.firstname.f	Эллен	Ellen
sc.firstname.f	Марта	Martha
sc.firstname.f	Барбара	Barbara
sc.firstname.f	Элис	Alice
sc.firstname.f	Грейс	Grace
sc.firstname.f	Георгина	Georgina
sc.firstname.f	Сьюзан	Susan
sc.firstname.f	Уильямина	Williamina
sc.firstname.f	Юфимия	Euphemia
sc.firstname.f	Джемайма	Jemima
sc.firstname.f	Робина	Robina
sc.firstname.f	Эдит	Edith
sc.firstname.f	Лиззи	Lizzie
sc.firstname.f	Элиза	Eliza
sc.firstname.f	Флора	Flora
sc.firstname.f	Шарлотта	Charlotte
sc.firstname.f	Бриджет	Bridget
sc.firstname.f	Роуз	Rose
sc.firstname.f	Вайолет	Violet
sc.firstname.f	Нелли	Nellie
sc.firstname.f	Дороти	Dorothy
sc.firstname.f	Ханна	Hannah
sc.firstname.f	Рейчел	Rachel
sc.firstname.f	Марджори	Marjory
sc.firstname.f	Джоан	Joan
sc.firstname.f	Лили	Lily
sc.firstname.f	Эльзи	Elsie
sc.firstname.f	Этель	Ethel
sc.firstname.f	Фрэнсис	Frances
sc.firstname.f	Мария	Maria
sc.firstname.f	Уинифред	Winifred
sc.firstname.f	Флоренс	Florence
sc.firstname.f	Бетси	Betsy
sc.lastname	Смит	Smith
sc.lastname	Браун	Brown
sc.lastname	Уилсон	Wilson
sc.lastname	Андерсон	Anderson
sc.lastname	Томпсон	Thompson
sc.lastname	Кларк	Clark
sc.lastname	Уолкер	Walker
sc.lastname	Янг	Young
sc.lastname	Скотт	Scott
sc.lastname	Митчелл	Mitchell
sc.lastname	Кэмпбелл	Campbell
sc.lastname	Стюарт	Stewart
sc.lastname	Белл	Bell
sc.lastname	Бейли	Bailey
sc.lastname	Купер	Cooper
sc.lastname	Уотсон	Watson
sc.lastname	Росс	Ross
sc.lastname	Хендерсон	Henderson
sc.lastname	Паттерсон	Patterson
sc.lastname	Александр	Alexander
sc.lastname	Гамильтон	Hamilton
sc.lastname	Грэм	Graham
sc.lastname	Уоллес	Wallace
sc.lastname	Макдональд	McDonald
sc.lastname	Маршалл	Marshall
sc.lastname	Мюррей	Murray
sc.lastname	Кроуфорд	Crawford
sc.lastname	Бойд	Boyd
sc.lastname	Кеннеди	Kennedy
sc.lastname	Бёрнс	Burns
sc.lastname	Гордон	Gordon
sc.lastname	Шоу	Shaw
sc.lastname	Робертсон	Robertson
sc.lastname	Фергюсон	Ferguson
sc.lastname	Роуз	Rose
sc.lastname	Дункан	Duncan
sc.lastname	Каннингем	Cunningham
sc.lastname	Армстронг	Armstrong
sc.lastname	Эллиотт	Elliott
sc.lastname	Остин	Austin
sc.lastname	Керр	Kerr
sc.lastname	Монтгомери	Montgomery
sc.lastname	Джонсон	Johnston
sc.lastname	Моррисон	Morrison
sc.lastname	Рид	Reid
sc.lastname	Фрейзер	Frazier
sc.lastname	Дуглас	Douglas
sc.lastname	Флеминг	Fleming
sc.lastname	Дэвидсон	Davidson
sc.lastname	Маккинни	McKinney
sc.lastname	Крейг	Craig
sc.lastname	Флетчер	Fletcher
sc.lastname	Макдэниел	McDaniel
sc.lastname	Рамзи	Ramsey
sc.lastname	Каммингс	Cummings
sc.lastname	Стивенсон	Stevenson
sc.lastname	Максуэлл	Maxwell
sc.lastname	Линдси	Lindsay
sc.lastname	Макбрайд	McBride
no.adj.eth	Норвежский	Norwegian
no.noun.sing.m	Норвежец	Norwegian
no.noun.sing.f	Норвежка	Norwegian
no.noun.pl	Норвежцы	Norwegians
no.firstname.m	Арне	Arne
no.firstname.m	Одд	Odd
no.firstname.m	Коре	Kåre
no.firstname.m	Олав	Olav
no.firstname.m	Пер	Per
no.firstname.m	Ганс	Hans
no.firstname.m	Гуннар	Gunnar
no.firstname.m	Рольф	Rolf
no.firstname.m	Лейф	Leif
no.firstname.m	Кнут	Knut
no.firstname.m	Эйнар	Einar
no.firstname.m	Оле	Ole
no.firstname.m	Сверре	Sverre
no.firstname.m	Йон	John
no.firstname.m	Йохан	Johan
no.firstname.m	Эрлинг	Erling
no.firstname.m	Бьярне	Bjarne
no.firstname.m	Хьелл	Kjell
no.firstname.m	Альф	Alf
no.firstname.m	Харальд	Harald
no.firstname.m	Карл	Karl
no.firstname.m	Нильс	Nils
no.firstname.m	Рейдар	Reidar
no.firstname.m	Ивар	Ivar
no.firstname.m	Трюгве	Trygve
no.firstname.m	Асбьорн	Asbjørn
no.firstname.m	Бьорн	Bjørn
no.firstname.m	Ларс	Lars
no.firstname.m	Тор	Tor
no.firstname.m	Эгиль	Egil
no.firstname.m	Йоханнес	Johannes
no.firstname.m	Финн	Finn
no.firstname.m	Кристиан	Kristian
no.firstname.m	Хельге	Helge
no.firstname.m	Сигур	Sigurd
no.firstname.m	Арвид	Arvid
no.firstname.m	Рагнар	Ragnar
no.firstname.m	Магне	Magne
no.firstname.m	Олаф	Olaf
no.firstname.m	Педер	Peder
no.firstname.m	Хокон	Håkon
no.firstname.m	Эрик	Erik
no.firstname.m	Гарри	Harry
no.firstname.m	Биргер	Birger
no.firstname.m	Оддвар	Oddvar
no.firstname.m	Генри	Henry
no.firstname.m	Йенс	Jens
no.firstname.m	Ян	Jan
no.firstname.m	Андерс	Anders
no.firstname.m	Мартин	Martin
no.firstname.f	Сольвейг	Solveig
no.firstname.f	Герд	Gerd
no.firstname.f	Рут	Ruth
no.firstname.f	Ингрид	Ingrid
no.firstname.f	Анна	Anna
no.firstname.f	Ингер	Inger
no.firstname.f	Астрид	Astrid
no.firstname.f	Эльзе	Else
no.firstname.f	Анне	Anne
no.firstname.f	Аслауг	Aslaug
no.firstname.f	Ранди	Randi
no.firstname.f	Бьорг	Bjørg
no.firstname.f	Маргит	Margit
no.firstname.f	Гудрун	Gudrun
no.firstname.f	Лив	Liv
no.firstname.f	Кари	Kari
no.firstname.f	Мари	Mary
no.firstname.f	Марит	Marit
no.firstname.f	Гунвор	Gunvor
no.firstname.f	Ингеборг	Ingeborg
no.firstname.f	Рейдун	Reidun
no.firstname.f	Марие	Marie
no.firstname.f	Ева	Eva
no.firstname.f	Боргхильд	Borghild
no.firstname.f	Осе	Aase
no.firstname.f	Рагнхильд	Ragnhild
no.firstname.f	Эстер	Ester
no.firstname.f	Карен	Karen
no.firstname.f	Сигне	Signe
no.firstname.f	Агнес	Agnes
no.firstname.f	Сигрид	Sigrid
no.firstname.f	Йордис	Hjørdis
no.firstname.f	Клара	Klara
no.firstname.f	Эдит	Edith
no.firstname.f	Марта	Martha
no.firstname.f	Ольга	Olga
no.firstname.f	Кирстен	Kirsten
no.firstname.f	Эллен	Ellen
no.firstname.f	Йенни	Jenny
no.firstname.f	Эльза	Elsa
no.firstname.f	Карин	Karin
no.firstname.f	Магнхильд	Magnhild
no.firstname.f	Осе	Åse
no.firstname.f	Берит	Berit
no.firstname.f	Хельга	Helga
no.firstname.f	Эрна	Erna
no.firstname.f	Лили	Lilly
no.firstname.f	Ауд	Aud
no.firstname.f	Сюннёве	Synnøve
no.firstname.f	Олауг	Olaug
no.lastname	Хансен	Hansen
no.lastname	Йохансен	Johansen
no.lastname	Ольсен	Olsen
no.lastname	Ларсен	Larsen
no.lastname	Андерсен	Andersen
no.lastname	Нильсен	Nilsen
no.lastname	Педерсен	Pedersen
no.lastname	Кристиансен	Kristiansen
no.lastname	Йенсен	Jensen
no.lastname	Карлсен	Karlsen
no.lastname	Йонсен	Johnsen
no.lastname	Петтерсен	Pettersen
no.lastname	Эриксен	Eriksen
no.lastname	Берг	Berg
no.lastname	Хауген	Haugen
no.lastname	Хаген	Hagen
no.lastname	Йоханнессен	Johannessen
no.lastname	Андреассен	Andreassen
no.lastname	Якобсен	Jacobsen
no.lastname	Хальворсен	Halvorsen
no.lastname	Йоргенсен	Jørgensen
no.lastname	Даль	Dahl
no.lastname	Хенриксен	Henriksen
no.lastname	Лунд	Lund
no.lastname	Сёренсен	Sørensen
no.lastname	Гундерсен	Gundersen
no.lastname	Якобсен	Jakobsen
no.lastname	Моэн	Moen
no.lastname	Иверсен	Iversen
no.lastname	Свендсен	Svendsen
no.lastname	Странд	Strand
no.lastname	Сольберг	Solberg
no.lastname	Мартинсен	Martinsen
no.lastname	Кнутсен	Knutsen
no.lastname	Паульсен	Paulsen
no.lastname	Эйде	Eide
no.lastname	Баккен	Bakken
no.lastname	Кристофферсен	Kristoffersen
no.lastname	Матисен	Mathisen
no.lastname	Лие	Lie
no.lastname	Расмуссен	Rasmussen
no.lastname	Амундсен	Amundsen
no.lastname	Кристенсен	Kristensen
no.lastname	Фредриксен	Fredriksen
no.lastname	Лунде	Lunde
no.lastname	Бакке	Bakke
no.lastname	Мое	Moe
no.lastname	Берге	Berge
no.lastname	Нюгор	Nygård
no.lastname	Сольхейм	Solheim
no.lastname	Андерсен	Andresen
no.lastname	Лиен	Lien
no.lastname	Кнудсен	Knudsen
no.lastname	Хольм	Holm
no.lastname	Кристенсен	Christensen
no.lastname	Хауге	Hauge
no.lastname	Нильсен	Nielsen
no.lastname	Эвенсен	Evensen
no.lastname	Ханссен	Hanssen
no.lastname	Сетер	Sæther
ju.adj.eth	Югославский	Yugoslavian
ju.noun.sing.m	Югослав	Yugoslavian
ju.noun.sing.f	Югославка	Yugoslavian
ju.noun.pl	Югославы	Yugoslavians
ju.firstname.m	Лука	Luka
ju.firstname.m	Давид	David
ju.firstname.m	Иван	Ivan
ju.firstname.m	Яков	Jakov
ju.firstname.m	Петар	Petar
ju.firstname.m	Филип	Filip
ju.firstname.m	Марко	Marko
ju.firstname.m	Матей	Matej
ju.firstname.m	Михаэл	Mihael
ju.firstname.m	Матео	Mateo
ju.firstname.m	Иосип	Josip
ju.firstname.m	Карло	Karlo
ju.firstname.m	Ивано	Ivano
ju.firstname.m	Фран	Fran
ju.firstname.m	Роко	Roko
ju.firstname.m	Борна	Borna
ju.firstname.m	Ян	Jan
ju.firstname.m	Нико	Niko
ju.firstname.m	Габриэль	Gabriel
ju.firstname.m	Анте	Ante
ju.firstname.m	Ловро	Lovro
ju.firstname.m	Тома	Toma
ju.firstname.m	Вито	Vito
ju.firstname.m	Никола	Nikola
ju.firstname.m	Тео	Teo
ju.firstname.m	Лео	Leo
ju.firstname.m	Доминик	Dominik
