KEY	VALUE	COMMENTS
__id	en
chapter.crew-gather.decide.crew-meeting-moonshine	Supply some moonshine to improve everyone's spirits.
chapter.crew-gather.decide.crew-meeting-apple-jack	Supply some applejack to improve everyone's spirits.
chapter.crew-gather.decide.crew-meeting-fruit-wine	Supply some fruit wine to improve everyone's spirits.
chapter.crew-gather.decide.crew-meeting	Provide a final payment to properly incentivize everyone involved in the upcoming heist.
chapter.crew-crew-gather.fail-death.epilogue	{name} was getting ready for everyone to arrive. They thought that a delivery was arriving, but it was a shadowy figure with a submachine gun. The expected followed.

chapter.crew-meeting.title	Go or No-go?
chapter.crew-meeting.ic-start	Picnic is wrapped. Everyone's ready. Final plans are ready. We'll just need your final OK once we do one more drive by of the bank.
chapter.crew-meeting.oc-start	{name} is locked and loaded once you say the word.
chapter.crew-meeting.oc-end.success	{name} reports that everything is a go for the, um, withdrawal.
chapter.crew-meeting.ic-end.success	Do we go, boss? Everyone's ready, just need your final go ahead and we'll go as planned.
chapter.crew-meeting.oc-end.fail	No one noticed the cops out back?
chapter.crew-meeting.decide.roll-out	Go.
chapter.crew-meeting.fail	Turns out, the cops were just waiting for you give the final approval for they moved in for an arrest.

chapter.roll-out.title	Keep Calm and Nobody Gets Hurt
chapter.roll-out.oc-start	The robbery is happening.
chapter.roll-out.ic-start	I love robbing banks.
chapter.roll-out.oc-end.success	The robbery part was a success. Now to find out if it was worth the effort and risk.
chapter.roll-out.oc-end.fail	The greater the reward, the higher the risk. This time, it might have been too high.
chapter.roll-out.ic-end.success	It's done, boss.
chapter.roll-out.decide.scheme-end-hi	Jackpot. The safe was full and we made out.
chapter.roll-out.decide.scheme-end-med	We did pretty well. We could've timed it better, but not a bad haul.
chapter.roll-out.decide.scheme-end-low	The haul, well, it wasn't great. Maybe we picked the wrong bank? Maybe they knew we were coming?
chapter.roll-out.decide.scheme-end-jewels-hi	Jackpot. The safe was full and we made out. And we broke into the safety deposit boxes and found a load of jewels.
chapter.roll-out.decide.scheme-end-jewels-med	We did pretty well. We could've timed it better, but not a bad haul. And after we opened the vault, we grabbed some nice jewelry.
chapter.roll-out.decide.scheme-end-jewels-low	A bit disappointing. Some cash. Some jewelry. Not what we hoped for.
chapter.roll-out.decide.epilogue	{name} did it. We robbed a bank.
chapter.roll-out.fail-death	Things, well, they went sideways. It turned into a shoot-out. Get out the black suit and get ready for a funeral.

chapter.safe-cracker.title	Safe Cracking
chapter.safe-cracker.ic-start	Instead of relying on the bank staff to open the safe for us, let's build a rig to blast the thing open ourselves, yeah?
chapter.safe-cracker.oc-start	{name} is working on buildng a rig to blow the safe wide open during the robbery.
chapter.safe-cracker.oc-end.success	We're all set to make a big boom boom in the bank, boss. Just need some more supplies.
chapter.safe-cracker.oc-end.fail	Playing with matches. Not safe.
chapter.safe-cracker.decide.crew-gather	{name} juse needs some cash to get some, as they call it, "boom boom stuff".
chapter.safe-cracker.fail-death	Boom boom, indeed. While trying to figure out how to blow up a safe, they, well, blew themselves up.

chapter.get-plans.title	Solid Plans
chapter.get-plans.ic-start	So, you know the best way to avoid setting off the alarms? Turn them off. I'm sure I can get my hands on the specs for the alarm system.
chapter.get-plans.oc-start	{nane} is acquiring plans for the alarm system at the bank.
chapter.get-plans.oc-end.success	{name} got an in with staff at the alarm company. Plans should be forthcoming.
chapter.get-plans.ocend.fail	Things have not gone well at the alarm company. Not well at all.
chapter.get-plans.ic-end.success	I can get the plans, boss. Just need a bit of cash, boss. Money talks here.
chapter.get-plans.decide.charmed-plans	{name} just has a way with people and usually merely has to ask nicely and pay the usual fees.
chapter.get-plans.decide.bribed-plans	{name} will need a big bribe to get their hands on the alarm system plans.
chapter.get-plans.decide.fail	As soon as {name} started talking about getting plans, some literal alarm bells went off.

chapter.plans-timing.title	The Bypass
chapter.plans-timing.ic-start	We've got the plans, now we just need to figure out to do with them. I'll study up and see what the best approach might be.
chapter.plans-timing.oc-start	 Now that you've got the plans, what to do with them?
chapter.plans-timing.oc-end.success	{name} has some ideas how the plans might be used to access the cash and valuables in the bank.
chapter.plans-timing.oc-end.fail	Doing research on the plans has tipped off a few of the wrong people.
chapter.plans-timing.ic-end.success	Two options, boss. One, we build a bypass box to get past the alarm and go in at night. Two, we pay off the local operators and just go in during the day.
chapter.plans-timing.decide.midnight-visit	We build the bypass box and go in at night.
chapter.plans-timing.decide.crew-meeting	Pay off who needs paid off and we go in through the front door.
chapter.get-plans.decide.fail	It took them a while, but after {name} asked about plans, the cops were definitely tipped off.

		;; business infiltration
scheme.warehouse-pressure.title	Industrial Infiltration
scheme.warehouse-pressure.desc	{name} is infiltrating a local branch of the truck drivers' union.
scheme.stalled-production.generic	Lets get the resources to help with this production:\n<indent=30><i>{module}</i></indent>
convo.scheme.warehouse-pressure	The warehouses in this city are teeming with useful materials. The truck drivers that move the goods around, they're our key to getting access to some of it. See if you can quietly get in control of one of their local unions. Take some cash for suggestions and a few bats should you need to convince.

chapter.find-warehouses.title	Warehouse Searches
chapter.find-warehouses.ic-start	Some of the wokers around here might be willing to accept a payment in order to look the other way while we help ourselves to some things that we need.
chapter.find-warehouses.oc-start	{name} looking for warehouse that we might be able to infiltrate to acquire supplies for one of our operations.
chapter.find-warehouses.oc-end.success	It appears that there are some warehouses with some workers of flexible morals that we can exploit.
chapter.find-warehouses.oc-end.fail	Our search for supplies has been interrupted, boss.
chapter.find-warehouses.ic-end.success	We've had a word with the truck drivers and loading dock hands at this warehouse. For a fee, they can arrange for supplies that we need to end up at one of our operations.
chapter.find-warehouses.decide.warehouse-intercept	Let us know when you've got supplies set aside for delivery to us.
chapter.find-warehouses.fail-driver	While searching for supplies, {name} found a suitcase.
chapter.general.fail-xp-driving.epilogue	It was full of cash. Small bills. Impossible to trace. Insticnt kicked in and they grabbed it and drove away as fast as possible. Unfortunately, this means that we'll have to avoid that warehouse for a while.
chapter.find-warehouses.fail-combat	A shot rang out in the night
chapter.find-warehouses.fail-death.epilogue	While rummaging through a warehouse late at night for valuable materials, {name} came across a guard. Rather than sneak away, they tried to subdue the guard. They did not succeed.
chapter.find-warehouses.fail.nothing	Driver got skittish, it seems.
chapter.find-warehouses.fail.nothing.epilogue	The driver we were talking to go scared off by something. Best we move on from this warehouse. We're not necessarily interested in finding out who or what scared them off the scheme.

chapter.warehouse-intercept.title	Snagging the Shipment
chapter.warehouse-intercept.ic-start	I'm going to ride along with some of the drivers and find out what we can get our hands on. I'll handle making sure we get what we sort of paid for.
chapter.warehouse-intercept.oc-start	{name} is riding along with the driver to make sure that your supplies get delivered.
chapter.warehouse-intercept.oc-end.success	Your driver was able to secure a valuable shipment of raw materials.
chapter.warehouse-intercept.oc-end.fail	This city's streets can be dangerous and unpredictable.
chapter.warehouse-intercept.ic-end.success	Good news! Shipment of supplies coming in! Should I see if I can arrange for the same deal?
chapter.warehouse-intercept.decide.warehouse-wait	Lets keep this tap running. Here's some money, run it again.
chapter.warehouse-intercept.decide.end-scheme	No need, we got what we wanted.
chapter.warehouse-intercept.decide.end-scheme-no-space	We've got as much stuff in storage at that operation as we can handle. No point running it again.
chapter.warehouse-intercept.end-scheme.epilogue	Your outfit has successfully relieved a nearby warehouse of all the materials needed by one of your operations. Big profits await.
chapter.warehouse-intercept.decide.fail-end	Throw it in the dump.
chapter.warehouse-intercept.decide.fail-end.epilogue	Get rid of the merchandise. Make sure the driver doesn't talk. Walk away non-chalantly.
chapter.warehouse-intercept.decide.fail-arrest	More than a ticket this time
chapter.warehouse-intercept.decide.fail-death	Supply Crash
chapter.warehouse-intercept.decide.fail-death.epilogue	While fleeing the cops, {name} lost control of the truck and did not survive the resulting crash.

chapter.warehouse-wait.title	Operation Resupply
chapter.warehouse-wait.ic-start	That went well, right? I can see what else we can get from these warehouses.
chapter.warehouse-wait.oc-start	{name} is working on relieving another warehouse of their supplies.
chapter.warehouse-wait.ic-end.success	Got another truck full of supplies for our operation ready to go, boss.
chapter.warehouse-wait.decide.repeat	Have {name} bring in another truckload of supplies.

		;; finding a connect
scheme.burglar-man.title	Finding The Right Group Of People
scheme.burglar-man.desc	{name} is headed to a few hard parts around town to inform people we are looking for guys who can get in and out of a sticky situation.
convo.scheme.burglar-man	There are rumors that a few people around town are stealing off trucks from the locals. Let's see if we can find if anyone that know one of them.

chapter.burglar-help.title	Finding The Best Plan
chapter.burglar-help.ic-start	So boss, I found someone willing to share some inside info on the trucks and other small heists. Should I go check it out?
chapter.burglar-help.oc-start	{name} is going with the assosiate to sitdown with the well known guy.
chapter.burglar-help.oc-end.success	{name} had a very interesting introduction with the assosiate at a local cafe. He's agreed to work with us but for a fee.
chapter.burglar-help.oc-end.fail	The other "outfit" in the club turned out to be a Federal dragnet.
chapter.burglar-help.ic-end.success	I think I've got what we need boss. I just need a bit more bait, if you know what I mean.
chapter.burglar-help.decide.burglar-talk	Make the guy who will help finding these places to rob at ease with this wad of cash?
chapter.burglar-help.fail.arrest	{name} got caught up in some sort of Federal operation at the cafe. Better there than here.


chapter.burglar-talk.title	A Thief In The Night
chapter.burglar-talk.ic-start	Heading back out to deal with our guy.
chapter.burglar-talk.oc-start	{name} is arranging for the meet.
chapter.burglar-talk.oc-end.success	{name} is all ready to make the final arrangements for the robbery.
chapter.burglar-talk.oc-end.fail	No one has been able to reach {name} for the last week or so.
chapter.burglar-talk.ic-end.success	I was able to spot a few locations with him and it went well. I think we're ready.
chapter.burglar-talk.decide.late-night-burglar.drugrob	If you can find a person who knows a few dealers. I can have a crew find some dealers to rob.
chapter.burglar-talk.decide.late-night-burglar.drugrobg	Are we gonna go in loud? We just need a few weapons to get the job done.
chapter.burglar-talk.decide.late-night-burglar.drugrobs	Or are we gonna go in quiet. We just need a few lock picks to get the job done.
chapter.burglar-talk.decide.late-night-burglar.drugroberry-complete	We went in and got out good. They didn't see us coming boss.
chapter.burglar-talk.decide.late-night-burglar.drugroberryg-complete	We went in quit and slithered right out. They didn't see us coming boss.
chapter.burglar-talk.decide.late-night-burglar.kidnapstart	Let's get a crew together to kidnap a politician. We're not gonna hurt em but we could use them for influence in our precinct. 
chapter.burglar-talk.decide.late-night-burglar.kidnapprep	We got the crew together but we need some cash to get started. 
chapter.burglar-talk.decide.late-night-burglar.kidnapstart2	Now that we got the info. Let's get everything started.
chapter.burglar-talk.decide.late-night-burglar.kidnapprepfinish	Everything went well. We got the info we needed to find the politician.
chapter.burglar-talk.decide.late-night-burglar.kidnapfinish1	The politician we found is not that popular in his precinct but they still can share a bit of influence Boss.
chapter.burglar-talk.decide.late-night-burglar.kidnapfinish2	Jobs done Boss. With this politician we can get a lot of influence from the precinct.
chapter.burglar-talk.decide.late-night-burglar.gunsell	I found some anxious goons that really want to aquire a weapon. If we have any handguns laying around it can be good time to get rid of em. I can probably overprice the shit outta the guys.
chapter.burglar-talk.decide.late-night-burglar.gunbuy1	I found someone that can supply weapons without a permit. Should I get them for the crew.
chapter.burglar-talk.decide.late-night-burglar.gunbuy2	I found someone supplying a lot of weapons. Should I get them for the crew.
chapter.burglar-talk.decide.late-night-burglar.gunsellbuy	Gotta get rid of these weapons somehow right ?
chapter.burglar-talk.decide.late-night-burglar.gunbuylow	Some fresh new weapons for the boss. 
chapter.burglar-talk.decide.late-night-burglar.gunbuyhigh	Theres no such thing as too many weapons for the crew. 
chapter.burglar-talk.decide.late-night-burglar.gunsellrob	Or we could always just rob them. Hahaha (Boss and Captain Laughs)
chapter.burglar-talk.decide.late-night-burglar.gunsellbuy1	I remember it was times we were just like them.
chapter.burglar-talk.decide.late-night-burglar.gunsellrob1	One day they'll learn to do business with the right people. I hope they don't take it personal cause it's just business.
chapter.burglar-talk.decide.late-night-burglar.gunrob	These location's will require a weapon and a bigger crew than usual.
chapter.burglar-talk.decide.late-night-burglar.gunrobl	We need lockpicks. We can also pay $1000 more to get info on a better score.
chapter.burglar-talk.decide.late-night-burglar.batrob	I spotted a few trucks that seem to have some things worth selling around town. We should get a team together and look into it.
chapter.burglar-talk.decide.late-night-burglar.batrobf	The truck run did good ! Let me know when you want me to do another.
chapter.burglar-talk.decide.late-night-burglar.carrobs	Me nd my crew can find a few cars that we could probably take apart or sell at the chopshop. Get a team together and I'll look into it.
chapter.burglar-talk.decide.late-night-burglar.carrob	The scouting turned out good and we were able to get away with a few cars.
chapter.burglar-talk.decide.late-night-burglar.crewhire	I can find some tough guys that could use some extra cash. I hear they can get a job done.
chapter.burglar-talk.fail.death	It looks like {name} absconded with a vehicle and is up to something. What that something is, well, that's not clear yet.
chapter.burglar-talk.fail.dumb-crew	{name}, yeah, well, they've never been the brightest light in the sky. But we're getting word that they've done something remarkably stupid, even by their standards.
chapter.burglar-talk.fail.no-traits	Feds in Wrong Places
chapter.burglar-talk.fail.no-traits.epilogue	{name} was just avoiding some inconvenient Feds. Don't know how they found out about our plans, but best to call it off with the suburbans. Just to be safe.

chapter.late-night-burglar.title	The Finale
chapter.late-night-burglar.ic-start	All set, boss. See you soon. You'll be pleased with the stuff I've got.
chapter.late-night-burglar.oc-start	{name} is doing a small heist.
chapter.late-night-burglar.oc-end.success	{name} has indeed pulled off a major score.
chapter.late-night-burglar.ic-end.success	All unloaded boss. It was even more than I thought! This stuff sure will be fetch a pretty penny!
chapter.late-night-burglar.fail-traits	Bad news. We got made by some local cops on the way into town.
chapter.late-night-burglar.fail-traits.epilogue	But, while {name} was savvy enough to talk them out of arresting anyone, they did have to dump the whole load. Our suburban friends are not pleased.
chapter.late-night-burglar.fail-death	Bad news. We got made by some local cops on the way into town. And some gunfire was exhanged.
chapter.late-night-burglar.fail-death.epilogue	Turns out some of those suburban cops can shoot straight after all.


		;; finding a connect
scheme.top-man.title	Finding A Connect
scheme.top-man.desc	{name} is headed to a few dance halls and clubs to make some connections outside the city.
convo.scheme.top-man	There are rumors that some of the small-time operators in the burbs are looking to distribute some of the supply they've found. See if there's anys deal to be made.

chapter.gang-help.title	Small Talk
chapter.gang-help.ic-start	So boss, I found some people that are connected to some heavy hitters out of town. Should I go check it out?
chapter.gang-help.oc-start	{name} is at the club trying to make a contact with one of the small-time operators out there.
chapter.gang-help.oc-end.success	{name} had a very interesting introduction with the assosiates at a local club.
chapter.gang-help.oc-end.fail	The other "outfit" in the club turned out to be a Federal dragnet.
chapter.gang-help.ic-end.success	I think I've got a nibble, boss. I just need a bit more bait, if you know what I mean.
chapter.gang-help.decide.quick-chat	Make your assosiates at ease with this wad of cash?
chapter.gang-help.fail.arrest	{name} got caught up in some sort of Federal operation in the burbs. Better there than here.

chapter.quick-chat.title	The Deal
chapter.quick-chat.ic-start	Heading back out. Let's see what those associates from the club are good for.
chapter.quick-chat.oc-start	{name} is meeting with the heavy hitters from out of town to arrange the shipment.
chapter.quick-chat.oc-end.success	{name} is all ready to make the final arrangements for the delivery.
chapter.quick-chat.oc-end.fail	No one has been able to reach {name} for the last week or so.
chapter.quick-chat.ic-end.success	I was able to meet a few people clubbing and it went well. Let's see if their ready to do business with us.
chapter.quick-chat.decide.late-night-talks.cannaseeds	I found someone that can supply cannabis seeds. 
chapter.quick-chat.decide.late-night-talks.burglar	I spotted a few trucks that seem to have some things worth selling around town. We should get a team together and look into it.
chapter.quick-chat.decide.late-night-talks.burglarcrew	I found some guys that could use some extra cash. They are a wild bunch but I hear they can get a job done.
chapter.quick-chat.decide.late-night-talks.burglarcrewb	I found a crew of thieves ready to work with us.
chapter.quick-chat.decide.late-night-talks.dirtymoney	I found a business owner that can launder that cash you were talking about.
chapter.quick-chat.decide.late-night-talks.drugdeallow	The crew found a person ready to make a deal. Just let me know if it's a go.
chapter.quick-chat.decide.late-night-talks.goonhire	I found a wild bunch that we should use for muscle on our corners.
chapter.quick-chat.decide.late-night-talks.goonhireb	The local muscle are ready to work with us.
chapter.quick-chat.decide.late-night-talks.drugdealhire	I found someone that can introduce me to a few local dealers.
chapter.quick-chat.decide.late-night-talks.drugdealhires	The local dealers are ready to work with us.
chapter.quick-chat.decide.late-night-talks.drugdealhirel	I found someone that can introduce us to a few suppliers.
chapter.quick-chat.decide.late-night-talks.drugdealhiresl	The suppliers are ready to work with us.
chapter.quick-chat.decide.late-night-talks.distroop	Should we get rid of those smokes we have out back. It's some cash in it for us.
chapter.quick-chat.decide.late-night-talks.distroher	I found a guy who can process opium into that black tar stuff (heroin) we keep hearing about. 
chapter.quick-chat.decide.late-night-talks.distrolow	I found some low level dealers willing to purchase the cannabis in the suburbs.
chapter.quick-chat.decide.late-night-talks.distrohigh	I found someone willing to sell a few pounds of cannabis.
chapter.quick-chat.decide.late-night-talks.loungetalk	I found some low level dealers willing to purchase some packs of heroin in the suburbs.
chapter.quick-chat.decide.late-night-talks.loungetalkher	I found some low level dealers willing to purchase some heroin.
chapter.quick-chat.decide.late-night-talks.gangtalk	I found someone with a someone with some connections to get a packaged heroin. I'm sure I can make a profit from it.
chapter.quick-chat.decide.late-night-talks.weapons	I found someone that can supply weapons without a permit. Should I get them for the crew.
chapter.quick-chat.decide.late-night-talks.seeds	I found someone with a farm selling cannabis seeds. I'm sure we can make a profit from it if we had some grow rooms.
chapter.quick-chat.decide.late-night-talks.permits	I found someone that can deals with offshore accounts in the city. We can only exchange for small amounts though.
chapter.quick-chat.fail.runaway-crew	It looks like {name} absconded with a vehicle and is up to something. What that something is, well, that's not clear yet.
chapter.quick-chat.fail.dumb-crew	{name}, yeah, well, they've never been the brightest light in the sky. But we're getting word that they've done something remarkably stupid, even by their standards.
chapter.quick-chat.fail.no-traits	Feds in Wrong Places
chapter.quick-chat.fail.no-traits.epilogue	{name} was just avoiding some inconvenient Feds. Don't know how they found out about our plans, but best to call it off with the suburbans. Just to be safe.

chapter.late-night-talks.title	Connections In The City
chapter.late-night-talks.ic-start	All set, boss. See you soon. You'll be pleased with the stuff I've got.
chapter.late-night-talks.oc-start	{name} is heading back with a big score.
chapter.late-night-talks.oc-end.success	{name} has indeed pulled off a major score with the small connect from the club.
chapter.late-night-talks.ic-end.success	All unloaded boss. It was even more than I thought! This stuff sure will be fetch a pretty penny!
chapter.late-night-talks.fail-traits	Bad news. We got made by some local gangs on the way into town.
chapter.late-night-talks.fail-traits.epilogue	But, while {name} was savvy enough to talk them out of killing anyone, they did have to dump the whole load. Our out of town connects are not pleased.
chapter.late-night-talks.fail-death	Bad news. We got made by some local gangs on the way into town. And some gunfire was exhanged.
chapter.late-night-talks.fail-death.epilogue	Turns out some of those guys can shoot straight after all.

		;; the underworld of the city
scheme.boss-man.title	The Underworld Of The City
scheme.boss-man.desc	{name} is headed out of the neighborhood to find some connections in the city.
convo.scheme.boss-man	There are rumors that some of the big-time operators in the city that are looking to distribute some supply they've found. See if there's anys deal to be made.

chapter.distro-help.title	Supplying The City
chapter.distro-help.ic-start	So boss, I found some people that are quite a big thing around town. Should I go check it out?
chapter.distro-help.oc-start	{name} is trying to make contact with one of the big-time operators in the city.
chapter.distro-help.oc-end.success	{name} had a very interesting meeting with the new connect.
chapter.distro-help.oc-end.fail	The connect was apart of an enemy "outfit" and {name} unfortunately didn't make it.
chapter.distro-help.ic-end.success	I think I've got a nibble, boss. I just need a bit more bait, if you know what I mean.
chapter.distro-help.decide.long-chat	Make sure the connect is at ease with this wad of cash?
chapter.distro-help.fail.arrest	{name} got caught up in some sort of Federal operations. Better there than here.

chapter.long-chat.title	Old And New Faces
chapter.long-chat.ic-start	Heading back out. Let's see if the connect I found is good on their word.
chapter.long-chat.oc-start	{name} is making arrangements with a connect.
chapter.long-chat.oc-end.success	{name} is all ready to make the final arrangements.
chapter.long-chat.oc-end.fail	No one has been able to reach {name} for the last week or so.
chapter.long-chat.ic-end.success	I was able to meet a few people and it went well.
chapter.long-chat.decide.late-night-distro.cannabuysmall	I found someone selling small amounts of cannabis. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.opiumbuysmall	I found someone with a farm out of the country selling small amounts of opium. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.opiumabuysmall	I found someone with a farm out of the country selling large amounts of opium. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.cocabuysmall	I found someone selling some cocaine. It's becoming more popular than usual these days. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.cocabuylatesmall	I found someone willing to buy some heroin. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.cocabuydealersmall	I found someone willing to buy some cannabis. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.cannabuy	I found someone selling large amounts of cannabis. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.opiumbuy	I found someone with a farm out of the selling country large amounts of opium. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.cocabuy	I found someone selling some cocaine. It's becoming more popular than usual these days. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.cocabuylate	I found someone with a farm out of the country selling large amounts of white powder. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.cocabuydealer	I found someone selling cocaine barrels. They want to meet in the suburbs should we go for it.
chapter.long-chat.decide.late-night-distro.drugrob	If you can find a person who knows a few dealers. I can have a crew find some dealers to rob.
chapter.long-chat.decide.late-night-distro.drugrob1	Or are we gonna go in quiet. We just need a few lock picks to get the job done.
chapter.long-chat.decide.late-night-distro.drugrob2	Are we gonna go in loud? We just need a few weapons to get the job done.
chapter.long-chat.decide.late-night-distro.drugrobgc	We went in and got out good. They didn't see us coming boss.
chapter.long-chat.decide.late-night-distro.drugrobsc	We went in quiet and slithered right out. They didn't see us coming boss.
chapter.long-chat.decide.late-night-distro.drugrobhire	I found some guys that could use some extra cash. They are a wild bunch but I hear they can get a job done.
chapter.long-chat.decide.late-night-distro.drugrobhireb	The guys are ready for a job.
chapter.long-chat.decide.late-night-distro.bulkweapons	I found someone willing to buy those weapons you were talking about.
chapter.long-chat.decide.late-night-distro.bulkweaponbuygov	I found someone government issued weapons from the war. Should I get in contact with the guy?
chapter.long-chat.decide.late-night-distro.bulkweaponbuygovbuy	They said it'll cost us 10k but if we bring the weapons back we could get our 5k back for them.
chapter.long-chat.decide.late-night-distro.bulkweaponbuygovsale	Boss are we done with the weapons? Remember we can get half our money back for them.
chapter.long-chat.decide.late-night-distro.bulkweaponbuy	I found someone supplying a lot of weapons. Should I get them for the crew.
chapter.long-chat.decide.late-night-distro.bulkgoonrecruit	I found a wild bunch that we should use for muscle on our corners.
chapter.long-chat.decide.late-night-distro.drugdealhightrain	I found a guy from outta town and he say's he's gonna make this the biggest deal of our lives. They're waiting for a word from us so I'll get a team of dealers together to do the pickup at the train station..
chapter.long-chat.decide.late-night-distro.drugdealhightrain1	We're gonna need 45 big ones for this pickup for the dope boss. Unless you want me to get it another way
chapter.long-chat.decide.late-night-distro.drugdealhightrain3	They can also supply us with liquor from out of the country.
chapter.long-chat.decide.late-night-distro.drugdealhightrain2	Maybe I should've kept quit. We'll need a team nd some big weapons if you want to get the job done. These guys seem a little serious..
chapter.long-chat.decide.late-night-distro.drugdealhightrainbuyim	The finest stuff in town. It's definitely gonna sell fast.
chapter.long-chat.decide.late-night-distro.drugdealhightrainbuy1	It's becoming more popular these days so maybe we can do with some coke.
chapter.long-chat.decide.late-night-distro.drugdealhightrainbuy2	It's becoming easier to get these days so maybe we can do with some coke in barrels this time.
chapter.long-chat.decide.late-night-distro.drugdealhightrainbuy3	The word around town is there is more opium being supplied to the states. Maybe we can go with getting a bigger supply.
chapter.long-chat.decide.late-night-distro.drugdealhightrainbuy4	Packaging cannabis is making a big profit . Maybe we can go with getting some cannabis barrels this time around.
chapter.long-chat.decide.late-night-distro.drugdealhightrainrob1	It's becoming more popular these days so maybe we can do with some coke. They wont see us coming boss..
chapter.long-chat.decide.late-night-distro.drugdealhightrainrob2	It's becoming easier to get these days so maybe we can do with some coke in barrels this time. They wont see us coming boss..
chapter.long-chat.decide.late-night-distro.drugdealhightrainrob3	The word around town is there is more opium being supplied to the states. Maybe we can go with getting a bigger supply. They wont see us coming boss..
chapter.long-chat.decide.late-night-distro.drugdealhightrainrob4	Packaging cannabis is making a big profit . Maybe we can go with getting some cannabis barrels this time around. They wont see us coming boss..
chapter.long-chat.decide.late-night-distro.drugdealhigh	The crew found a person ready to make really big deal. They're waiting for a word from you boss.. Just let me know if it's a go.
chapter.long-chat.decide.late-night-distro.drugdealhighex	The crew found a person ready to make really big deal. They're waiting for a word from you boss.. Just let me know if it's a go. This month things are a little more expensive by the way.
chapter.long-chat.decide.late-night-distro.drugdeallow	The crew found a person ready to make a deal. Just let me know if it's a go.
chapter.long-chat.decide.late-night-distro.drugdealsmall	The crew found a person ready to make a small deal. Just let me know if it's a go.
chapter.long-chat.decide.late-night-distro.drugdealhire	I found someone that can introduce me to a few suppliers.
chapter.long-chat.decide.late-night-distro.drugdealhirelow	I found someone that can introduce me to a few local dealers.
chapter.long-chat.decide.late-night-distro.drugdealhireb	The dealers are ready to work with us.
chapter.long-chat.decide.late-night-distro.cannasell	I found someone who needs a supply of reefa.
chapter.long-chat.decide.late-night-distro.cocasell	I found someone willing to purchase some Black Tar. Should I check it out?
chapter.long-chat.decide.late-night-distro.cannaseedsl	I found someone that can supply cannabis seeds. 
chapter.long-chat.decide.late-night-distro.offsh	I found someone that can put offshore accounts into a bank out of the country.
chapter.long-chat.decide.late-night-distro.offshl	I found someone that can put offshore accounts into a bank out of the country.
chapter.long-chat.fail.runaway-crew	It looks like {name} absconded with a vehicle and is up to something. What that something is, well, that's not clear yet.
chapter.long-chat.fail.dumb-crew	{name}, yeah, well, they've never been the brightest light in the sky. But we're getting word that they've done something remarkably stupid, even by their standards.
chapter.long-chat.fail.no-traits	Feds in Wrong Places
chapter.long-chat.fail.no-traits.epilogue	{name} was just avoiding some inconvenient Feds. Don't know how they found out about our plans, but best to call it off with the suburbans. Just to be safe.

chapter.late-night-distro.title	A Day On The Town
chapter.late-night-distro.ic-start	All set, boss. See you soon. You'll be pleased with the stuff I've got.
chapter.late-night-distro.oc-start	{name} is heading back with the goods.
chapter.late-night-distro.oc-end.success	{name} has indeed pulled off a major score.
chapter.late-night-distro.ic-end.success	All unloaded boss. It was even more than I thought! This stuff sure will be fetch a pretty penny!
chapter.late-night-distro.fail-traits	Bad news. We got made by some local gangs on the way into town.
chapter.late-night-distro.fail-traits.epilogue	But, while {name} was savvy enough to talk them out of killing anyone, they did have to dump the whole load. Our out of town connects are not pleased.
chapter.late-night-distro.fail-death	Bad news. We got made by some local gangs on the way into town. And some gunfire was exhanged.
chapter.late-night-distro.fail-death.epilogue	Turns out some of those guys can shoot straight after all.

		;; friends in high places
scheme.advisor-man.title	Friends In High Places
scheme.advisor-man.desc	{name} is headed out of the neighborhood to find some connections in the corporate world.
convo.scheme.advisor-man	There are rumors that some of the big-time brokers in the city that are looking to buy offshore accounts. See if there's anys deal to be made.

chapter.advisor-help.title	Finding The Right Guy
chapter.advisor-help.ic-start	So boss, I'm gonna find some people that can help with getting rid of those offshore accounts from around town. 
chapter.advisor-help.oc-start	{name} is trying to make contact with one of the big-time operators in the city.
chapter.advisor-help.oc-end.success	{name} had a very interesting meeting with the offshore brokers.
chapter.advisor-help.oc-end.fail	The broker turned out to be a Federal dragnet.
chapter.advisor-help.ic-end.success	I think I've got they want to work with us. I just need a bit more cash to bait them in, if you know what I mean.
chapter.advisor-help.decide.long-chat	Make your banker friend take this wad of cash for bait?
chapter.advisor-help.fail.arrest	{name} got caught up in some sort of Federal operations. Better there than here.

chapter.advisor-talk.title	High Stakes
chapter.advisor-talk.ic-start	Heading back out. I'll drive into the city to deal with our out of town help.
chapter.advisor-talk.oc-start	{name} is arranging for the meet.
chapter.advisor-talk.oc-end.success	{name} is all ready to make the final arrangements for the big delivery.
